chr	window.start	window.end	sample	ratio	log2ratio	ColName	Line	Group	H2O2Shock	y.order	ConsecutiveAboveThreshold
USMA_521_v2_9	81001	82000	2021EE18	2.80147761842677	1.48618796663068	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	82001	83000	2021EE18	2.69845186260281	1.43213195145595	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	83001	84000	2021EE18	2.95343698854337	1.56239483244963	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	84001	85000	2021EE18	2.78046523922813	1.47532630099563	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	85001	86000	2021EE18	2.54912377790076	1.35000142805922	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	86001	87000	2021EE18	2.53591019262661	1.34250365441012	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	87001	88000	2021EE18	2.84969651926174	1.51080828648131	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	88001	89000	2021EE18	2.76177359758146	1.46559505636852	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	89001	90000	2021EE18	2.84035790598291	1.50607273136847	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	90001	91000	2021EE18	2.88411768411768	1.52813003379823	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	91001	92000	2021EE18	2.84551282051282	1.50868867957548	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	92001	93000	2021EE18	3.14330627496457	1.65228285115192	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	93001	94000	2021EE18	2.81801994301994	1.4946818215816	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	94001	95000	2021EE18	2.97205860805861	1.57146256564832	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	95001	96000	2021EE18	2.85249178172255	1.51222272998979	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	96001	97000	2021EE18	3.19643605870021	1.67646423455231	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	97001	98000	2021EE18	2.71593146190303	1.44144707280052	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	98001	99000	2021EE18	2.69592355812195	1.4307795900354	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	99001	100000	2021EE18	2.67044025157233	1.41707760573366	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	100001	101000	2021EE18	2.83988927738928	1.50583468252033	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	101001	102000	2021EE18	2.95826408125577	1.56475084611932	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	102001	103000	2021EE18	2.89960056693725	1.53585417617532	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	103001	104000	2021EE18	3.05009217362158	1.60885284150091	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	104001	105000	2021EE18	2.91424501424501	1.54312217663936	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	105001	106000	2021EE18	2.96923076923077	1.57008922423963	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	106001	107000	2021EE18	3.03767048554283	1.60296538048631	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	107001	108000	2021EE18	2.80173570019724	1.48632086654703	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	108001	109000	2021EE18	2.8985347985348	1.53532380607895	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	109001	110000	2021EE18	2.95835446604677	1.56479492457011	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	110001	111000	2021EE18	2.88772247360483	1.52993209776764	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	111001	112000	2021EE18	2.82123172777378	1.49632516956757	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	112001	113000	2021EE18	3.03682301438399	1.60256283089231	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	113001	114000	2021EE18	3.36181062884974	1.7492384596978	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	114001	115000	2021EE18	3.00115798180314	1.58551926480923	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	115001	116000	2021EE18	3.30379198266522	1.72412285291205	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	116001	117000	2021EE18	2.8294364768941	1.50051474812978	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	117001	118000	2021EE18	2.85140415140415	1.5116725380143	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	118001	119000	2021EE18	2.83475473801561	1.50322391909867	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	119001	120000	2021EE18	3.06349206349206	1.61517711376816	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	120001	121000	2021EE18	2.89133428300095	1.53173541633755	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	121001	122000	2021EE18	2.96923076923077	1.57008922423963	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	122001	123000	2021EE18	3.27496308229293	1.71147864365982	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	123001	124000	2021EE18	3.41770833333333	1.7730292829099	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	124001	125000	2021EE18	2.72900174259398	1.44837331583993	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	125001	126000	2021EE18	3.07992577597841	1.62289558341428	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	126001	127000	2021EE18	2.90368483613517	1.53788487274841	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	127001	128000	2021EE18	2.6674255490399	1.41544800430935	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	128001	129000	2021EE18	3.06349206349206	1.61517711376816	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	129001	130000	2021EE18	3.12933634992459	1.64585673185759	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	130001	131000	2021EE18	3.14673913043478	1.65385758193222	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	131001	132000	2021EE18	3.05966419367435	1.61337332196843	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	132001	133000	2021EE18	2.95300546448087	1.56218402615428	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	133001	134000	2021EE18	2.84959143420682	1.51075508485722	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	134001	135000	2021EE18	2.86565295169946	1.51886390088445	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	135001	136000	2021EE18	3.2271044092384	1.69024025531283	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	136001	137000	2021EE18	2.72179487179487	1.44455834215577	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	137001	138000	2021EE18	2.96415516107824	1.56762096864888	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	138001	139000	2021EE18	3.1551825951826	1.65772349856496	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	139001	140000	2021EE18	3.10841346153846	1.6361784146974	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	140001	141000	2021EE18	2.72477602718567	1.44613764722961	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	141001	142000	2021EE18	3.43904576436222	1.78200831434657	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	142001	143000	2021EE18	3.07623007623008	1.6211634088339	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	143001	144000	2021EE18	3.04177741978789	1.60491458859277	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	144001	145000	2021EE18	3.35584935897436	1.74667795596295	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	145001	146000	2021EE18	3.47283559577677	1.796114115076	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	146001	147000	2021EE18	3.30061813186813	1.7227362342501	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	147001	148000	2021EE18	2.23107004727117	1.15773580953199	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	148001	149000	2021EE18	2.26403846153846	1.17889846691515	T20.LC.C1	Line C	H2O2_Shock	60mM	1	Yes
USMA_521_v2_9	1	1000	2021EE20	3.76418439716312	1.91233730350658	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	1001	2000	2021EE20	2.05849689372698	1.04159127163316	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	2001	3000	2021EE20	2.97622713699141	1.57348463293339	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	3001	4000	2021EE20	2.9578154623973	1.56453204574693	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	4001	5000	2021EE20	3.2014970388243	1.67874667556527	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	5001	6000	2021EE20	2.85310238686683	1.5125315206226	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	6001	7000	2021EE20	2.7466896785876	1.45769392371833	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	7001	8000	2021EE20	2.84724344657341	1.50956585245801	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	8001	9000	2021EE20	3.2876256363399	1.71704602792925	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	9001	10000	2021EE20	2.98027029960921	1.57544318378182	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	10001	11000	2021EE20	2.48998823649754	1.31613892655571	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	11001	12000	2021EE20	2.95597669197049	1.5636348938037	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	12001	13000	2021EE20	2.83513123881487	1.50341551936683	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	13001	14000	2021EE20	2.77541965144873	1.47270592760342	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	14001	15000	2021EE20	2.83973748279877	1.50575756713502	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	15001	16000	2021EE20	2.8478160801964	1.50985597609483	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	16001	17000	2021EE20	3.03136290646327	1.59996657795986	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	17001	18000	2021EE20	2.66678894595256	1.4151036521569	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	18001	19000	2021EE20	3.31159917638984	1.72752806497829	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	19001	20000	2021EE20	2.62481866537718	1.39221775817018	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	20001	21000	2021EE20	2.86966529799676	1.52088247868529	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	21001	22000	2021EE20	3.23427494319355	1.69344232640636	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	22001	23000	2021EE20	2.78141704223876	1.47582007681729	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	23001	24000	2021EE20	2.79342105263158	1.48203304757443	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	24001	25000	2021EE20	2.95872641509434	1.56497630084597	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	25001	26000	2021EE20	2.89552645935625	1.53382568025285	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	26001	27000	2021EE20	2.94830206477308	1.55988434160576	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	27001	28000	2021EE20	3.05486986159884	1.61111092209801	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	28001	29000	2021EE20	3.09689716312057	1.63082347706513	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	29001	30000	2021EE20	2.73758865248227	1.45290568486929	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	30001	31000	2021EE20	2.80026859068886	1.48556521140981	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	31001	32000	2021EE20	2.63321808510638	1.39682701142277	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	32001	33000	2021EE20	2.80747427829388	1.48927280490625	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	33001	34000	2021EE20	2.80681957938753	1.48893633129311	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	34001	35000	2021EE20	3.1381165377176	1.64989892950977	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	35001	36000	2021EE20	3.25166072975835	1.70117673803134	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	36001	37000	2021EE20	2.28533625574682	1.19240645360181	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	37001	38000	2021EE20	2.80820105820106	1.48964623168431	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	38001	39000	2021EE20	3.07333065703198	1.61980299361403	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	39001	40000	2021EE20	2.74750745194778	1.45812339414031	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	40001	41000	2021EE20	2.96172872340426	1.5664395044612	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	41001	42000	2021EE20	2.96788343248966	1.56943442933351	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	42001	43000	2021EE20	2.82313829787234	1.49729980422774	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	43001	44000	2021EE20	3.03661264664943	1.60246288861764	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	44001	45000	2021EE20	2.9250947245701	1.54848334485152	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	45001	46000	2021EE20	3.03269568612141	1.60060073892813	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	46001	47000	2021EE20	3.22872340425532	1.69096385457804	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	47001	48000	2021EE20	2.91479863221885	1.54339621881719	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	48001	49000	2021EE20	2.88017139479905	1.52615466689993	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	49001	50000	2021EE20	2.99247367843825	1.58133855739314	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	50001	51000	2021EE20	2.96676751903182	1.5688918792008	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	51001	52000	2021EE20	3.20056320400501	1.6783257989033	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	52001	53000	2021EE20	3.14893617021277	1.65486451395131	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	53001	54000	2021EE20	2.86311878541644	1.51758752628426	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	54001	55000	2021EE20	2.65125414796018	1.40667497289375	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	55001	56000	2021EE20	3.03240589198036	1.60046287328314	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	56001	57000	2021EE20	3.34059804485336	1.74010640183383	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	57001	58000	2021EE20	2.86547214301382	1.51877287101164	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	58001	59000	2021EE20	3.64251379038613	1.86493443427579	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	59001	60000	2021EE20	2.75897606382979	1.46413294029254	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	60001	61000	2021EE20	2.80490640623183	1.48795263196849	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	61001	62000	2021EE20	2.77815858740952	1.4741289559568	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	62001	63000	2021EE20	2.73290100068007	1.45043319918977	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	63001	64000	2021EE20	2.87497379729588	1.52354880729751	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	64001	65000	2021EE20	2.74468085106383	1.45663840374562	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	65001	66000	2021EE20	3.03466214636427	1.60153590794837	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	66001	67000	2021EE20	3.00954647256439	1.58954609459953	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	67001	68000	2021EE20	2.87757898130238	1.5248555267483	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	68001	69000	2021EE20	2.82573071136901	1.49862398517512	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	69001	70000	2021EE20	3.14217703068062	1.65176446455643	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	70001	71000	2021EE20	3.46328564441184	1.79214138285177	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	71001	72000	2021EE20	2.98964711987545	1.5799752073498	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	72001	73000	2021EE20	3.30563829787234	1.72492887393034	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	73001	74000	2021EE20	3.23821250328343	1.69519766364344	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	74001	75000	2021EE20	3.09208179385909	1.62857848292192	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	75001	76000	2021EE20	2.66914893617021	1.41637980884417	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	76001	77000	2021EE20	2.44764699717011	1.29139550567986	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	77001	78000	2021EE20	3.07978723404255	1.6228306863116	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	78001	79000	2021EE20	2.83398261911897	1.50283091020097	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	79001	80000	2021EE20	2.69343399679707	1.4294467120453	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	80001	81000	2021EE20	2.70092451874367	1.43345332220311	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	81001	82000	2021EE20	2.69118884481308	1.42824363063502	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	82001	83000	2021EE20	3.05073263749498	1.60915574941452	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	83001	84000	2021EE20	2.93235061113626	1.55205761189822	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	84001	85000	2021EE20	2.65644878262777	1.40949889735409	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	85001	86000	2021EE20	2.56525843155263	1.35910417442429	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	86001	87000	2021EE20	2.41581983698529	1.27251286775091	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	87001	88000	2021EE20	2.76734505087882	1.46850253992031	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	88001	89000	2021EE20	2.72115116603178	1.44421710374918	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	89001	90000	2021EE20	2.79640403368794	1.48357282111623	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	90001	91000	2021EE20	2.71909143185739	1.4431246640767	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	91001	92000	2021EE20	2.89223608837971	1.5321853218716	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	92001	93000	2021EE20	3.31193200042767	1.7276730521691	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	93001	94000	2021EE20	3.1617723108747	1.66073347844919	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	94001	95000	2021EE20	2.78647416413374	1.47844077697642	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	95001	96000	2021EE20	2.90079105291871	1.53644638041199	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	96001	97000	2021EE20	3.18954904322227	1.67335246189077	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	97001	98000	2021EE20	2.65649894121206	1.40952613780311	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	98001	99000	2021EE20	2.62015857623638	1.38965412864315	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	99001	100000	2021EE20	2.64881071858691	1.4053447538198	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	100001	101000	2021EE20	2.82313829787234	1.49729980422774	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	101001	102000	2021EE20	2.75844285966877	1.46385409577776	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	102001	103000	2021EE20	2.75994333368972	1.4646386463353	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	103001	104000	2021EE20	3.48237380058406	1.80007107125567	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	104001	105000	2021EE20	3.05697399527187	1.61210427971854	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	105001	106000	2021EE20	2.95535138620245	1.56332967456294	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	106001	107000	2021EE20	3.24360570393843	1.69759845471357	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	107001	108000	2021EE20	2.64809056192035	1.40495246164636	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	108001	109000	2021EE20	2.78891843971631	1.479705744213	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	109001	110000	2021EE20	3.10234977788169	1.63336135380377	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	110001	111000	2021EE20	3.15225281602003	1.65638324602263	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	111001	112000	2021EE20	2.91188606084709	1.54195390544498	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	112001	113000	2021EE20	3.13988064348729	1.65070971888704	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	113001	114000	2021EE20	3.28051824557233	1.71392374510458	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	114001	115000	2021EE20	3.16730806941857	1.66325719847027	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	115001	116000	2021EE20	3.57862601138747	1.83940578105273	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	116001	117000	2021EE20	2.81298833994471	1.49210357258194	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	117001	118000	2021EE20	2.82558257345491	1.498548350425	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	118001	119000	2021EE20	2.76176572617946	1.4655909445004	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	119001	120000	2021EE20	3.33399189463019	1.73725059694849	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	120001	121000	2021EE20	2.70907210401891	1.43779879247908	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	121001	122000	2021EE20	3.02946391322486	1.59906252037865	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	122001	123000	2021EE20	3.49902528684416	1.80695309072033	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	123001	124000	2021EE20	3.45406693262411	1.78829603956321	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	124001	125000	2021EE20	2.85054740756042	1.51123899518561	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	125001	126000	2021EE20	2.80287653975364	1.48690819838114	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	126001	127000	2021EE20	3.07978723404255	1.6228306863116	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
USMA_521_v2_9	127001	128000	2021EE20	2.68618213910886	1.42555713137749	T20.LC.C3	Line C	H2O2_Shock	60mM	3	Yes
